Title,IMDB ID,Date of release,Genre1,Genre2,Genre3,Language,Actor1,Actor2,Actor3,Crew1,Crew2,Crew3,Plot summary,IMDB rating,IMDB votes,IMDB URL
Jhoola,56120,1962,Drama,Family,NA,Hindi,Sunil Dutt,Vyjayanthimala,Pran,NA,NA,NA,"Dr.Arun lives with his brother, Madhu; dad Judge Ramkrishan; and mom Kamla in a palatial house. He decides to help the poor and the needy and in order to do this he re-locates to a small town, where he meets with a young nurse named Sumati and both fall in love with each other. Sumati lives with her mom, Laxmi, and has no father. When Kamla starts looking for a prospective bride for Arun, he informs her that he has given his heart to Sumati. Ramkrishan sends for Laxmi, who gladly accepts the invitation. After her meeting, Arun inquires about the results with his mom and dad, and is told to forget about Sumati and marry someone else. When Arun asks for a reason behind their refusal, they refuse to divulge any information. The question remains, why did his parents turn down Sumati's mom, and what exactly happened during that meeting with her?",5.9,19,https://www.imdb.com/title/tt0056120/
Do Yaar,367662,1972,Action,NA,NA,Hindi,Vinod Khanna,Shatrughan Sinha,Rekha,NA,NA,NA,"Two young people having sworn to eliminate each other for own reasons become friends, chums without knowing the identity. Both have taken each ones beloved as sister and strive to protect them. With ""Kotha"" scenes, dances and action fights, one of them sacrifices for the other, even though the true facts of their sworn enmity are disclosed. - This is the story of two enemies whom fate brings together as friends. the story of two travelers with diametrically opposite missions, treading the path of life, each in search of his own distinct goal. . Jagira is a rustic youth who comes to hate life and burning with revenge, becomes a killer. He ruins the life of Shanu, a respectable girl who falls a prey to his hate and is forced to lead a life of shame (in the city of Bombay). . Rajesh, the brother of Shanu sets out in search of his sister, who is dearer him than life and Jagira, the killer of his father and having taken away Shanu. . Jagira, under the assumed name of Jugal, roams the streets in search of his prey, Rajesh. The love of Seema, who treated Jugal as her brother and Rajesh her lover, brings them together. The two meet as friends.",4.9,14,https://www.imdb.com/title/tt0367662/
Mere Genie Uncle,2585654,2015,Comedy,NA,NA,Hindi,Yash Acharya,Navina Bole,Hetvi Charla,NA,NA,NA,NA,4,8,https://www.imdb.com/title/tt2585654/
Kaanch Ki Deewar,366656,1986,Drama,Family,NA,Hindi,Sanjeev Kumar,Smita Patil,Shakti Kapoor,NA,NA,NA,"Bhoop Singh is a honest man who works for Lakhsmi Singh, and lives with his wife, Devi, and sister, Sundari. He saves his hard-earned money with Lakhsmi, and when the time comes for Sundari's marriage & dowry, he goes to take his money, only to be humiliated by Lakhsmi. Sundari's marriage gets canceled, she kills herself, and Bhoop in turn kills Lakhsmi, subsequently takes to a life of crime, amasses a huge fortune, gives birth to a daughter, Nisha, and ends up in jail after double-crossing his partner-in-crime, Vikram Singh. He instructs his wife to bring up Nisha, as a widow. In prison, Bhoop meets with a honest man, Jaswant Singh, who has come to the city to look for his estranged brother. Bhoop asks Jaswant to look after his wife and daughter - not realizing that he may have made another mistake as Jaswant has an alias - that of bandit Dhurjan Singh, and is also the brother of Vikram Singh.",4.5,15,https://www.imdb.com/title/tt0366656/
Pyar Pyar,1068660,1993,Action,Drama,Romance,Hindi,Beena Banerjee,Kishore Bhanushali,Isha Gupta,NA,NA,NA,"Widowed Rajkumar Chauhan is an honest and diligent Income Tax Officer, who does his job without being intimidated or accepting bribes. He lives with his son, Vikram, and his mom. When College exams ends, he finds out that Vikram has failed, thrashes him soundly, and the family subsequently relocate to Bombay where Rajkumar is promoted as the Income Tax Commissioner. Rajkumar finds out that local politician, Dhansukhbhai Dharamshi, has amassed considerable wealth, organizes a raid on his palatial bungalow, recovers cash hidden in a bed mattress, as well as gold coins beneath the doghouse. An agitated Dhansukh attempts to pacify Rajkumar, by first offering him bribes and then intimidation, but it proves to be all in vain. Then Dhanshukh finds out that his college-going daughter, Dolly, has fallen in love with Vikram - and he decides to make use of this romance in order to get even with Rajkumar. Watch what happens when Vikram's birthday celebrations turn sour after Dhansukhbhai reveals his 'extra-curricular activities', and the impact this has on Rajkumar, his mom, and Vikram.",4.6,13,https://www.imdb.com/title/tt1068660/
Heera-Moti,426016,1979,Action,NA,NA,Hindi,Shatrughan Sinha,Reena Roy,Danny Denzongpa,NA,NA,NA,"Neelam is an independent young woman, who is skilled with self-defense, and lives with her guardian, who is also the trustee of Lord Krishna Temple. Although her guardian, with his secretary Julie's help has put forward a number of proposals from suitable young men, Neelam is attracted to a young man named Heeralal P. Srivastav, who runs his own business. Little does Neelam know that Heeralal is not who he claims to be, but is in fact, a burglar named Heera who is after the crown of Lord Krishna, and is just feigning romance with Neelam so that he can get close to her and find out how to steal the crown, give it to his boss, Pratap Singh, who in turn, will sell it to Sheikh Bin Sheikh. The only problem facing Heera is his arch-rival, Moti, who will never let Heera steal the crown. The two must face each other, before they attempt to steal the crown. Watch as events unfold and who, in fact, will manage to steal the crown.",4.3,8,https://www.imdb.com/title/tt0426016/
Woh Jo Hasina,387692,1983,Romance,NA,NA,Hindi,Mithun Chakraborty,Ranjeeta Kaur,Pran,NA,NA,NA,"Radhe Shyam is a widower and renowned masseur raising his daughter Hasina. When he is framed for the murder of a good friend and client by Seth Damodardas, he becomes separated from his daughter. She is rescued and raised by traveling gypsies. Radhe spends years searching for her, only to find that she is in love with the son (Mithun Chakraborty) of the murdered man and the rival of Damodardas' daughter. In order to save his daughter, he has to reveal himself, and risk arrest for a murder he did not commit.",4.6,13,https://www.imdb.com/title/tt0387692/
Maine Jeena Seekh Liya,374016,1982,Drama,Romance,NA,Hindi,Mohammad Asif,Rajni Bala,Geeta Behl,NA,NA,NA,"Educated Shankar bows to his Ramgarh-based widowed mother's wishes and gets married to child-like Lajjo, whose parents had followed tradition and had refused to educate their daughters for generations. Disgruntled with Lajjo, who is unable to distinguish salt from sugar, he keeps to himself, and decides to re-locate to Bombay when he finds out that his mother had mortgaged their house to pay for his education. After notifying them that he has secured employment, he does not write for several months. As a result, Lajjo travels to Bombay, locates his residence and moves-in. She is not aware that Shankar is very displeased with her presence, and will soon send her back, so that he can carry on his romance with wealthy Reema.",3.3,8,https://www.imdb.com/title/tt0374016/
Swarg Jaisaa Ghar,364039,1991,Drama,Family,NA,Hindi,Raj Babbar,Sumeet Saigal,Aashif Sheikh,NA,NA,NA,"After the passing away of his mom, Raj's dad re-marries a cruel and embittered woman, who subsequently gives birth to two sons, Kiran and Amar. Thereafter his dad passes away, and he is left in the care of his uncaring step-mother. He proves to be ideal and obedient son, so much so that he ignores her vile remarks and treats her as his own mother. He is in love with Savitri and both plan to get married soon. Savitri arranges for Raj to meet with her businessman dad, but Raj does not show up. Subsequently, Savitri finds out that Raj's step-mother has passed away, and had made him promise to look after Kiran and Amar until they mature and stand on their own two feet. Raj accordingly decides not to marry Savitri. Years pass by, Kiran by grown up to be a professional, while Amar is studying. Raj hopes to see this step-brothers settle down before he can organize his own life - but fate has other plans and a lot more challenges in store for him.",2.8,10,https://www.imdb.com/title/tt0364039/
Phulwari,351552,1984,Drama,Family,NA,Hindi,Debashree Roy,Shashi Puri,Ashok Saraf,NA,NA,NA,"Lali Chowdhury is a young woman who lives a wealthy lifestyle with her brother, Arun; dad, and cousins Shobha and Neetu. She has come of age and her dad would like her to get married and settle. She has many suitors like Raviraj, Mohan, & Prakash Khatri, but she does not like any of them. Then one day Arun brings home a helpful young man named Rajiv Mathur, who has to work in a nearby village as a Welfare Officer. Rajiv is not impressed with Lali's rudeness and chastises her publicly. Subsequently, Rajiv and Lali fall in love with each other and decide to get married, much to the delight of the Chowdhury family, who approve of Rajiv. On the day of the engagement, Lali insults Rajiv, and tells everyone that she only gave her consent to marry him because she wanted to avenge her humiliation at his hands when he had chastised her. Watch what impact this move on Lali's part has on Rajiv, on one hand, and the Chowdhury family on the other.",5.8,8,https://www.imdb.com/title/tt0351552/
Sanam Tere Pyar Mein,4897476,2005,Romance,NA,NA,Hindi,Mohnish Bahl,Gogi Khanna,Akash Soni,NA,NA,NA,NA,NA,NA,https://www.imdb.com/title/tt4897476/
Mehmaan,8215918,2018,Short,Drama,NA,Hindi,Saheb Bhattacharjee,Koushik Sen,Raima Sen,NA,NA,NA,"Somshubhro Chakraborty is a docile middle-aged doctor madly in love with his wife, Aalo. One day, while returning from work, he feels nauseous when a young taxi driver called Aftaab Rahman renders help. What starts off as an innocuous conversation morphs into an exchange of secrets and favors, culminating into a spine-chilling climax. Watch MEHMAAN to witness an unusual tale of love and sacrifice.",7.1,24,https://www.imdb.com/title/tt8215918/
Sorry Daddy,4994210,2015,Action,NA,NA,Hindi,Shamim Khan,Anupam Shukla,Mukesh Tiwari,NA,NA,NA,"Inspector Ravi Sharma (Shamim Khan) is very honest and very intelligent police officer. He burst the racket of Daddan's (Mukesh Tiwari) illegal wine factory to shows his intention against the enemy of law and society. Meanwhile his daughter Anishka seeks his help to find out her lost school friend Aditya. Aditya is a very bright student but always looks puzzled because of his drunken father who fights with his mother every time. One day the fight takes an ugly turn and father dies accidentally. Aditya runs away from the home in fear. Ravi arrests his mother as murderer and she lands in prison. Innocent Aditya walks randomly in the city and meets a gang of street beggars who want to help him. But unfortunately he lands in cage of Sevak Ram (Tinu Verma). Sevak Ram is socialist who runs a self organization for the betterment of these street children. But the truth is that he make them handicap hand pushes them in begging business. Ravi searches Aditya every possible place with his time but is unable to find him. In this process he comes to know that there is lot of people who runs racket of begging and forcing the kidnapped/loss/poorer street children in this business. Now the question are appears that, what Ravi does with those self tycoon of begging mafia and the children who are part of them? What happen with Daddan? And does Ravi succeeds to find Aditya and Sevak Ram?",4.7,9,https://www.imdb.com/title/tt4994210/
